city	metro_name	yr	qtr	index_nsa	index_sa	rstderr	note
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1991	1	100.00	100.00	0.00	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1991	2	100.82	100.25	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1991	3	100.24	99.47	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1991	4	99.72	99.56	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1992	1	99.16	99.18	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1992	2	98.42	97.87	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1992	3	97.04	96.28	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1992	4	94.85	94.69	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1993	1	92.93	92.97	0.33	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1993	2	91.38	90.88	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1993	3	90.66	89.90	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1993	4	87.94	87.80	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1994	1	86.17	86.24	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1994	2	87.94	87.46	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1994	3	87.53	86.75	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1994	4	86.42	86.28	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1995	1	85.67	85.80	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1995	2	85.64	85.14	0.32	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1995	3	85.61	84.80	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1995	4	84.97	84.86	0.32	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1996	1	84.55	84.75	0.33	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1996	2	85.05	84.49	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1996	3	85.46	84.64	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1996	4	85.29	85.22	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1997	1	85.60	85.85	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1997	2	87.73	87.07	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1997	3	89.50	88.63	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1997	4	91.13	91.09	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1998	1	94.07	94.38	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1998	2	99.24	98.42	0.27	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1998	3	103.31	102.31	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1998	4	104.53	104.50	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1999	1	106.97	107.37	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1999	2	110.51	109.54	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1999	3	112.92	111.82	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	1999	4	114.27	114.26	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2000	1	117.17	117.65	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2000	2	122.31	121.25	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2000	3	125.45	124.16	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2000	4	128.36	128.35	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2001	1	132.27	132.86	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2001	2	136.76	135.59	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2001	3	140.28	138.75	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2001	4	142.96	142.96	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2002	1	146.72	147.43	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2002	2	155.34	154.04	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2002	3	163.76	161.86	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2002	4	168.67	168.68	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2003	1	173.83	174.76	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2003	2	183.01	181.48	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2003	3	194.46	192.14	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2003	4	205.47	205.48	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2004	1	220.26	221.51	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2004	2	242.32	240.27	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2004	3	251.74	248.73	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2004	4	252.92	252.89	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2005	1	262.14	263.74	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2005	2	277.32	274.90	0.28	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2005	3	291.41	287.93	0.29	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2005	4	299.33	299.17	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2006	1	303.86	305.85	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2006	2	308.21	305.59	0.30	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2006	3	305.77	302.08	0.31	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2006	4	302.08	301.75	0.33	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2007	1	293.78	295.77	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2007	2	288.77	286.49	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2007	3	272.67	269.33	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2007	4	250.45	250.02	0.42	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2008	1	228.67	230.24	0.41	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2008	2	219.28	217.70	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2008	3	210.41	207.76	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2008	4	198.80	198.43	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2009	1	191.73	193.02	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2009	2	193.56	192.24	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2009	3	198.88	196.34	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2009	4	200.57	200.24	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2010	1	201.03	202.31	0.39	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2010	2	202.14	200.73	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2010	3	201.02	198.55	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2010	4	196.76	196.51	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2011	1	194.69	195.76	0.39	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2011	2	193.75	192.29	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2011	3	194.20	192.09	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2011	4	191.20	191.00	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2012	1	189.95	190.80	0.39	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2012	2	195.72	194.08	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2012	3	200.60	198.77	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2012	4	205.71	205.51	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2013	1	214.26	214.97	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2013	2	226.67	224.61	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2013	3	233.95	232.24	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2013	4	238.83	238.57	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2014	1	242.16	242.67	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2014	2	247.16	244.89	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2014	3	249.17	247.72	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2014	4	252.57	252.21	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2015	1	253.92	254.12	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2015	2	260.96	258.67	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2015	3	262.75	261.52	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2015	4	265.42	264.91	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2016	1	268.80	268.72	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2016	2	273.93	271.73	0.34	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2016	3	275.74	274.65	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2016	4	279.10	278.42	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2017	1	281.90	281.53	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2017	2	287.77	285.73	0.35	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2017	3	291.55	290.52	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2017	4	295.26	294.40	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2018	1	299.04	298.48	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2018	2	302.94	300.99	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2018	3	304.27	303.24	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2018	4	305.10	304.19	0.39	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2019	1	306.12	305.37	0.41	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2019	2	310.05	308.14	0.36	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2019	3	311.84	310.81	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2019	4	316.45	315.63	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2020	1	319.68	318.76	0.39	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2020	2	322.03	319.94	0.43	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2020	3	329.84	328.79	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2020	4	341.50	340.96	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2021	1	354.57	353.31	0.40	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2021	2	374.34	371.67	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2021	3	393.28	392.11	0.37	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2021	4	400.68	400.51	0.38	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2022	1	418.68	416.92	0.42	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2022	2	435.09	431.70	0.41	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2022	3	429.97	428.74	0.45	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2022	4	431.06	431.39	0.49	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2023	1	440.41	438.25	0.49	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2023	2	448.08	444.35	0.49	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2023	3	455.33	454.09	0.53	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2023	4	461.94	462.72	0.57	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2024	1	473.40	470.77	0.58	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2024	2	483.48	479.41	0.52	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2024	3	485.31	484.01	0.53	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2024	4	491.80	492.83	0.55	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2025	1	505.68	502.68	0.57	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2025	2	506.85	502.63	0.55	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2025	3	516.51	515.15	0.59	"	"
11244	"Anaheim-Santa Ana-Irvine, CA (MSAD)"	2025	4	518.51	519.62	0.62	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1991	1	100.00	100.00	0.00	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1991	2	100.21	99.56	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1991	3	100.12	99.41	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1991	4	99.36	99.13	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1992	1	99.09	99.11	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1992	2	99.55	98.91	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1992	3	99.10	98.39	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1992	4	98.72	98.49	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1993	1	98.17	98.21	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1993	2	98.89	98.27	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1993	3	99.21	98.45	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1993	4	98.57	98.36	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1994	1	99.56	99.61	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1994	2	99.91	99.30	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1994	3	101.04	100.22	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1994	4	100.46	100.26	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1995	1	99.95	100.01	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1995	2	100.21	99.60	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1995	3	100.36	99.52	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1995	4	99.94	99.79	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1996	1	100.02	100.08	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1996	2	100.65	99.98	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1996	3	100.91	100.05	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1996	4	100.04	99.97	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1997	1	99.57	99.63	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1997	2	100.64	99.90	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1997	3	101.02	100.13	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1997	4	100.53	100.58	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1998	1	101.23	101.28	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1998	2	102.94	102.11	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1998	3	103.31	102.36	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1998	4	103.82	103.99	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1999	1	105.75	105.79	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1999	2	108.07	107.18	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1999	3	110.17	109.10	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	1999	4	110.65	110.87	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2000	1	113.46	113.57	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2000	2	118.17	117.15	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2000	3	122.11	120.88	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2000	4	125.16	125.35	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2001	1	130.39	130.64	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2001	2	136.01	134.84	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2001	3	140.73	139.25	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2001	4	143.50	143.61	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2002	1	147.47	147.97	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2002	2	155.09	153.69	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2002	3	161.17	159.44	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2002	4	165.25	165.31	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2003	1	169.77	170.52	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2003	2	177.18	175.50	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2003	3	184.46	182.40	0.23	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2003	4	190.87	190.97	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2004	1	200.45	201.52	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2004	2	216.43	214.17	0.23	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2004	3	230.14	227.55	0.23	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2004	4	241.46	241.68	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2005	1	255.64	257.09	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2005	2	276.07	273.15	0.23	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2005	3	287.80	284.42	0.23	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2005	4	291.64	291.86	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2006	1	292.52	294.36	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2006	2	292.93	290.03	0.24	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2006	3	283.82	280.14	0.25	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2006	4	273.64	273.59	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2007	1	264.45	266.58	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2007	2	258.53	256.28	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2007	3	248.46	244.71	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2007	4	230.17	229.81	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2008	1	211.16	213.51	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2008	2	200.17	198.41	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2008	3	190.36	187.19	0.26	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2008	4	179.72	179.31	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2009	1	173.10	175.54	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2009	2	179.52	177.65	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2009	3	186.72	183.54	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2009	4	188.71	188.32	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2010	1	187.87	190.83	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2010	2	195.99	193.41	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2010	3	196.67	193.58	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2010	4	194.52	194.33	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2011	1	192.86	195.81	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2011	2	199.78	196.74	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2011	3	200.35	197.54	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2011	4	199.17	199.22	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2012	1	198.96	201.63	0.32	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2012	2	208.80	205.43	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2012	3	211.73	209.11	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2012	4	212.84	213.13	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2013	1	214.45	216.77	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2013	2	225.02	221.49	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2013	3	227.88	225.32	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2013	4	227.79	228.30	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2014	1	229.10	230.93	0.32	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2014	2	234.26	230.79	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2014	3	234.39	232.02	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2014	4	233.25	233.88	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2015	1	234.32	235.64	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2015	2	238.04	234.68	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2015	3	239.03	236.88	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2015	4	236.46	237.13	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2016	1	237.21	238.14	0.32	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2016	2	243.78	240.45	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2016	3	244.09	242.18	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2016	4	243.57	244.19	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2017	1	246.01	246.63	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2017	2	251.59	248.30	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2017	3	251.88	250.18	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2017	4	252.69	253.25	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2018	1	254.38	254.67	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2018	2	259.72	256.53	0.27	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2018	3	260.66	259.06	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2018	4	260.34	260.95	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2019	1	263.15	263.16	0.32	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2019	2	269.00	265.67	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2019	3	270.41	268.93	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2019	4	272.02	272.94	0.30	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2020	1	276.76	276.45	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2020	2	282.29	278.52	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2020	3	290.42	289.04	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2020	4	297.45	298.93	0.29	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2021	1	308.07	307.52	0.31	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2021	2	322.34	317.51	0.28	"	"
11694	"Arlington-Alexandria-Reston, VA-WV (MSAD)"	2021	3	326.30	324.87	0.28	"	"
